obs_date,obs_lat,obs_lon,obs_source,chl_type,in_situ_chl,NASA_chlor_a,TPCA_chl,chl_ci,chl_ocx,CI,MBR,max_blue_rrs,rrs443,rrs488,NaN,rrs547,rrs667,MEI,day_radius,pixel_radius,sat_start_date,sat_end_date,sat_start_lat,sat_end_lat,sat_start_lon,sat_end_lon,validation_set
2004-04-02,2.092,249.692,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2293,0.1895,0.2404,0.1644,0.2576,-0.00154,2.75493,0.00782,0.00782,0.00608,NaN,0.00284,0.00041,0.358,2,1,2004-03-31,2004-04-04,2.042,2.208,2.042,2.208,0
2004-04-03,0.083,250.040,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2231,0.1865,0.2208,0.1843,0.2254,-0.00133,3.01331,0.00604,0.00604,0.00514,NaN,0.00200,0.00021,0.358,2,1,2004-04-01,2004-04-05,-0.042,0.125,-0.042,0.125,1
2004-04-03,1.015,250.036,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2097,0.2276,0.2685,0.2159,0.2685,-0.00103,2.68045,0.00567,0.00567,0.00495,NaN,0.00212,0.00023,0.358,2,1,2004-04-01,2004-04-05,0.958,1.125,0.958,1.125,1
2004-04-03,0.501,250.052,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3323,0.2339,0.2755,0.2243,0.2755,-0.00096,2.63543,0.00545,0.00545,0.00479,NaN,0.00207,0.00023,0.358,2,1,2004-04-01,2004-04-05,0.458,0.625,0.458,0.625,0
2004-04-04,-1.963,250.038,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2783,0.2009,0.2364,0.1959,0.2391,-0.00121,2.89545,0.00586,0.00586,0.00506,NaN,0.00202,0.00021,0.358,2,1,2004-04-02,2004-04-06,-2.042,-1.875,-2.042,-1.875,1
2004-04-04,-2.499,250.019,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2550,0.1888,0.2225,0.1855,0.2270,-0.00131,2.99885,0.00598,0.00598,0.00503,NaN,0.00199,0.00023,0.358,2,1,2004-04-02,2004-04-06,-2.542,-2.375,-2.542,-2.375,1
2004-04-04,-0.501,250.096,MBARI: Strutton & Chavez. 2008,Fluorescence,0.4475,0.3721,0.4305,0.3184,0.4305,-0.00030,2.00129,0.00482,0.00482,0.00463,NaN,0.00241,0.00026,0.358,2,1,2004-04-02,2004-04-06,-0.625,-0.458,-0.625,-0.458,1
2004-04-04,-0.998,250.098,MBARI: Strutton & Chavez. 2008,Fluorescence,0.6130,0.3892,0.4479,0.3282,0.4479,-0.00024,1.95680,0.00460,0.00460,0.00445,NaN,0.00235,0.00027,0.358,2,1,2004-04-02,2004-04-06,-1.042,-0.875,-1.042,-0.875,1
2004-04-05,-5.999,249.980,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2697,0.2180,0.2582,0.1972,0.2617,-0.00120,2.72573,0.00636,0.00636,0.00543,NaN,0.00233,0.00027,0.358,2,1,2004-04-03,2004-04-07,-6.042,-5.875,-6.042,-5.875,0
2004-04-05,-4.994,249.972,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3690,0.2771,0.3238,0.2384,0.3238,-0.00084,2.37520,0.00603,0.00603,0.00511,NaN,0.00254,0.00032,0.358,2,1,2004-04-03,2004-04-07,-5.042,-4.875,-5.042,-4.875,1
2004-04-06,-7.006,249.948,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2894,0.1842,0.2150,0.1777,0.2209,-0.00140,3.05396,0.00628,0.00628,0.00531,NaN,0.00206,0.00019,0.358,2,1,2004-04-04,2004-04-08,-7.125,-6.958,-7.125,-6.958,0
2004-04-06,-7.978,249.911,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2158,0.1505,0.1718,0.1455,0.1803,-0.00177,3.50415,0.00675,0.00675,0.00547,NaN,0.00193,0.00018,0.358,2,1,2004-04-04,2004-04-08,-8.042,-7.875,-8.042,-7.875,0
2004-04-08,-4.993,164.990,"WOD: Boyer et al., 2018",Fluorescence,0.1520,0.0745,0.0733,0.0600,0.0780,-0.00344,5.78200,0.00927,0.00927,0.00640,NaN,0.00160,0.00017,0.358,2,1,2004-04-06,2004-04-10,-5.042,-4.875,-5.042,-4.875,0
2004-04-10,-0.500,165.004,"WOD: Boyer et al., 2018",Fluorescence,0.1445,0.1142,0.1260,0.1032,0.1380,-0.00242,4.17649,0.00784,0.00784,0.00614,NaN,0.00188,0.00021,0.358,2,1,2004-04-08,2004-04-12,-0.542,-0.375,-0.542,-0.375,0
2004-04-10,1.007,165.005,"WOD: Boyer et al., 2018",Fluorescence,0.2140,0.1216,0.1363,0.1113,0.1488,-0.00228,3.97890,0.00767,0.00767,0.00601,NaN,0.00193,0.00021,0.358,2,1,2004-04-08,2004-04-12,0.958,1.125,0.958,1.125,1
2004-04-10,-7.970,264.741,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1336,0.2069,0.2489,0.1828,0.2573,-0.00134,2.75707,0.00698,0.00698,0.00583,NaN,0.00253,0.00029,0.358,2,1,2004-04-08,2004-04-12,-8.042,-7.875,-8.042,-7.875,1
2004-04-10,0.508,164.992,"WOD: Boyer et al., 2018",Fluorescence,0.1450,0.1179,0.1263,0.1068,0.1354,-0.00236,4.22688,0.00759,0.00759,0.00594,NaN,0.00180,0.00018,0.358,2,1,2004-04-08,2004-04-12,0.458,0.625,0.458,0.625,1
2004-04-10,1.497,165.003,"WOD: Boyer et al., 2018",Fluorescence,0.2290,0.1464,0.1691,0.1409,0.1790,-0.00183,3.52054,0.00688,0.00688,0.00562,NaN,0.00195,0.00022,0.358,2,1,2004-04-08,2004-04-12,1.375,1.542,1.375,1.542,0
2004-04-11,0.000,167.006,"WOD: Boyer et al., 2018",Fluorescence,0.2420,0.0954,0.1064,0.0814,0.1245,-0.00287,4.45218,0.00889,0.00889,0.00650,NaN,0.00200,0.00022,0.358,2,1,2004-04-09,2004-04-13,-0.042,0.125,-0.042,0.125,1
2004-04-11,-6.999,264.781,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2170,0.1907,0.2314,0.1714,0.2427,-0.00146,2.86635,0.00711,0.00711,0.00593,NaN,0.00248,0.00029,0.358,2,1,2004-04-09,2004-04-13,-7.042,-6.875,-7.042,-6.875,1
2004-04-12,0.005,169.097,"WOD: Boyer et al., 2018",Fluorescence,0.2830,0.1318,0.1429,0.1239,0.1503,-0.00208,3.95274,0.00703,0.00703,0.00559,NaN,0.00178,0.00019,0.358,2,1,2004-04-10,2004-04-14,-0.042,0.125,-0.042,0.125,1
2004-04-12,-3.002,264.812,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1974,0.2834,0.3309,0.2483,0.3309,-0.00077,2.34289,0.00572,0.00572,0.00491,NaN,0.00244,0.00031,0.358,2,1,2004-04-10,2004-04-14,-3.125,-2.958,-3.125,-2.958,0
2004-04-12,-1.983,264.146,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2428,0.1706,0.2174,0.1539,0.2358,-0.00167,2.92293,0.00795,0.00795,0.00649,NaN,0.00272,0.00028,0.358,2,1,2004-04-10,2004-04-14,-2.042,-1.875,-2.042,-1.875,1
2004-04-12,-0.002,170.998,"WOD: Boyer et al., 2018",Fluorescence,0.2920,0.1094,0.1216,0.0960,0.1373,-0.00256,4.18974,0.00830,0.00830,0.00631,NaN,0.00198,0.00019,0.358,2,1,2004-04-10,2004-04-14,-0.125,0.042,-0.125,0.042,0
2004-04-12,-1.494,264.837,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1839,0.1882,0.2239,0.1795,0.2304,-0.00138,2.96841,0.00643,0.00643,0.00558,NaN,0.00217,0.00021,0.358,2,1,2004-04-10,2004-04-14,-1.542,-1.375,-1.542,-1.375,0
2004-04-12,0.008,170.327,"WOD: Boyer et al., 2018",Fluorescence,0.2340,0.1301,0.1422,0.1209,0.1511,-0.00212,3.93876,0.00719,0.00719,0.00572,NaN,0.00183,0.00020,0.358,2,1,2004-04-10,2004-04-14,-0.042,0.125,-0.042,0.125,0
2004-04-12,-2.498,264.818,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3458,0.2133,0.2530,0.1950,0.2570,-0.00122,2.75910,0.00637,0.00637,0.00525,NaN,0.00231,0.00025,0.358,2,1,2004-04-10,2004-04-14,-2.542,-2.375,-2.542,-2.375,0
2004-04-13,0.143,264.943,MBARI: Strutton & Chavez. 2008,Fluorescence,0.4107,0.3314,0.3852,0.2727,0.3852,-0.00059,2.13542,0.00630,0.00630,0.00573,NaN,0.00295,0.00035,0.358,2,1,2004-04-11,2004-04-15,0.042,0.208,0.042,0.208,0
2004-04-13,-0.494,264.904,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2158,0.2937,0.3427,0.2463,0.3427,-0.00078,2.29248,0.00658,0.00658,0.00581,NaN,0.00287,0.00027,0.358,2,1,2004-04-11,2004-04-15,-0.542,-0.375,-0.542,-0.375,0
2004-04-13,0.000,172.006,"WOD: Boyer et al., 2018",Fluorescence,0.2270,0.1422,0.1651,0.1345,0.1771,-0.00192,3.54699,0.00720,0.00720,0.00581,NaN,0.00203,0.00020,0.358,2,1,2004-04-11,2004-04-15,-0.042,0.125,-0.042,0.125,0
2004-04-13,0.000,172.990,"WOD: Boyer et al., 2018",Fluorescence,0.3075,0.1827,0.2154,0.1788,0.2210,-0.00138,3.05302,0.00626,0.00626,0.00535,NaN,0.00205,0.00018,0.358,2,1,2004-04-11,2004-04-15,-0.042,0.125,-0.042,0.125,1
2004-04-14,-0.003,175.008,"WOD: Boyer et al., 2018",Fluorescence,0.3330,0.1182,0.1441,0.1057,0.1677,-0.00238,3.67746,0.00852,0.00852,0.00637,NaN,0.00232,0.00028,0.358,2,1,2004-04-12,2004-04-16,-0.125,0.042,-0.125,0.042,1
2004-04-14,0.508,264.929,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2599,0.3587,0.4161,0.2912,0.4161,-0.00046,2.04082,0.00633,0.00633,0.00585,NaN,0.00310,0.00038,0.358,2,1,2004-04-12,2004-04-16,0.458,0.625,0.458,0.625,0
2004-04-14,-0.005,176.005,"WOD: Boyer et al., 2018",Fluorescence,0.4610,0.1822,0.2178,0.1734,0.2257,-0.00144,3.00992,0.00652,0.00652,0.00545,NaN,0.00217,0.00025,0.358,2,1,2004-04-12,2004-04-16,-0.125,0.042,-0.125,0.042,0
2004-04-14,1.504,264.747,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2636,0.2034,0.2438,0.1885,0.2494,-0.00128,2.81498,0.00631,0.00631,0.00541,NaN,0.00224,0.00031,0.358,2,1,2004-04-12,2004-04-16,1.458,1.625,1.458,1.625,0
2004-04-14,1.006,264.851,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3874,0.3306,0.3845,0.2694,0.3845,-0.00061,2.13773,0.00635,0.00635,0.00581,NaN,0.00297,0.00039,0.358,2,1,2004-04-12,2004-04-16,0.958,1.125,0.958,1.125,0
2004-04-15,0.000,173.663,"WOD: Boyer et al., 2018",Fluorescence,0.2845,0.1736,0.2041,0.1738,0.2096,-0.00144,3.16439,0.00610,0.00610,0.00521,NaN,0.00193,0.00021,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,0
2004-04-15,0.002,173.334,"WOD: Boyer et al., 2018",Fluorescence,0.2795,0.1504,0.1780,0.1409,0.1914,-0.00183,3.36562,0.00722,0.00722,0.00595,NaN,0.00215,0.00023,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,0
2004-04-15,5.982,264.973,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1459,0.1339,0.1466,0.1261,0.1548,-0.00204,3.87809,0.00703,0.00703,0.00545,NaN,0.00181,0.00019,0.358,2,1,2004-04-13,2004-04-17,5.875,6.042,5.875,6.042,0
2004-04-15,-0.002,174.331,"WOD: Boyer et al., 2018",Fluorescence,0.2775,0.1411,0.1635,0.1274,0.1795,-0.00202,3.51497,0.00763,0.00763,0.00605,NaN,0.00217,0.00023,0.358,2,1,2004-04-13,2004-04-17,-0.125,0.042,-0.125,0.042,1
2004-04-15,0.000,173.005,"WOD: Boyer et al., 2018",Fluorescence,0.2425,0.1357,0.1575,0.1261,0.1714,-0.00204,3.62472,0.00743,0.00743,0.00597,NaN,0.00205,0.00024,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,0
2004-04-15,-0.002,173.996,"WOD: Boyer et al., 2018",Fluorescence,0.2310,0.1699,0.2066,0.1593,0.2188,-0.00160,3.07443,0.00701,0.00701,0.00592,NaN,0.00228,0.00027,0.358,2,1,2004-04-13,2004-04-17,-0.125,0.042,-0.125,0.042,1
2004-04-15,0.000,172.672,"WOD: Boyer et al., 2018",Fluorescence,0.2475,0.1401,0.1647,0.1299,0.1795,-0.00199,3.51436,0.00744,0.00744,0.00601,NaN,0.00212,0.00025,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,1
2004-04-16,0.000,172.331,"WOD: Boyer et al., 2018",Fluorescence,0.1975,0.1350,0.1577,0.1262,0.1715,-0.00204,3.62359,0.00744,0.00744,0.00592,NaN,0.00205,0.00023,0.358,2,1,2004-04-14,2004-04-18,-0.042,0.125,-0.042,0.125,0
2004-04-16,0.002,172.016,"WOD: Boyer et al., 2018",Fluorescence,0.1760,0.1269,0.1451,0.1162,0.1594,-0.00220,3.80423,0.00763,0.00763,0.00597,NaN,0.00201,0.00024,0.358,2,1,2004-04-14,2004-04-18,-0.042,0.125,-0.042,0.125,1
2004-04-17,-1.663,174.002,"WOD: Boyer et al., 2018",Fluorescence,0.2320,0.1676,0.1941,0.1513,0.2070,-0.00170,3.19162,0.00707,0.00707,0.00574,NaN,0.00222,0.00027,0.358,2,1,2004-04-15,2004-04-19,-1.708,-1.542,-1.708,-1.542,0
2004-04-17,0.330,174.099,"WOD: Boyer et al., 2018",Fluorescence,0.3550,0.1713,0.2063,0.1613,0.2173,-0.00158,3.08811,0.00684,0.00684,0.00567,NaN,0.00222,0.00028,0.358,2,1,2004-04-15,2004-04-19,0.208,0.375,0.208,0.375,0
2004-04-17,-0.660,173.997,"WOD: Boyer et al., 2018",Fluorescence,0.1660,0.1431,0.1769,0.1294,0.1980,-0.00199,3.28915,0.00802,0.00802,0.00640,NaN,0.00244,0.00029,0.358,2,1,2004-04-15,2004-04-19,-0.708,-0.542,-0.708,-0.542,1
2004-04-17,-0.325,174.003,"WOD: Boyer et al., 2018",Fluorescence,0.2135,0.1584,0.1954,0.1506,0.2090,-0.00171,3.17066,0.00715,0.00715,0.00589,NaN,0.00226,0.00028,0.358,2,1,2004-04-15,2004-04-19,-0.375,-0.208,-0.375,-0.208,1
2004-04-17,0.002,174.003,"WOD: Boyer et al., 2018",Fluorescence,0.1990,0.1724,0.2089,0.1617,0.2204,-0.00157,3.05889,0.00692,0.00692,0.00577,NaN,0.00226,0.00028,0.358,2,1,2004-04-15,2004-04-19,-0.042,0.125,-0.042,0.125,0
2004-04-17,-1.328,174.004,"WOD: Boyer et al., 2018",Fluorescence,0.1920,0.2000,0.2298,0.1802,0.2369,-0.00137,2.91360,0.00644,0.00644,0.00539,NaN,0.00221,0.00028,0.358,2,1,2004-04-15,2004-04-19,-1.375,-1.208,-1.375,-1.208,1
2004-04-17,-0.997,174.010,"WOD: Boyer et al., 2018",Fluorescence,0.1935,0.1401,0.1671,0.1312,0.1821,-0.00197,3.48053,0.00745,0.00745,0.00607,NaN,0.00214,0.00025,0.358,2,1,2004-04-15,2004-04-19,-1.042,-0.875,-1.042,-0.875,1
2004-04-18,1.335,174.000,"WOD: Boyer et al., 2018",Fluorescence,0.2450,0.1637,0.1952,0.1535,0.2073,-0.00167,3.18897,0.00698,0.00698,0.00573,NaN,0.00219,0.00026,0.358,2,1,2004-04-16,2004-04-20,1.292,1.458,1.292,1.458,0
2004-04-18,1.663,173.998,"WOD: Boyer et al., 2018",Fluorescence,0.2305,0.1810,0.2161,0.1697,0.2253,-0.00148,3.01352,0.00666,0.00666,0.00562,NaN,0.00221,0.00027,0.358,2,1,2004-04-16,2004-04-20,1.542,1.708,1.542,1.708,1
2004-04-18,0.663,173.999,"WOD: Boyer et al., 2018",Fluorescence,0.2865,0.1766,0.2098,0.1594,0.2227,-0.00160,3.03748,0.00710,0.00710,0.00580,NaN,0.00234,0.00029,0.358,2,1,2004-04-16,2004-04-20,0.542,0.708,0.542,0.708,1
2004-04-23,-5.002,164.994,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.0706,0.0761,0.0559,0.0951,-0.00358,5.21000,0.01007,0.01007,0.00702,NaN,0.00193,0.00024,0.358,2,1,2004-04-21,2004-04-25,-5.125,-4.958,-5.125,-4.958,0
2004-04-23,-6.000,164.995,"WOD: Boyer et al., 2018",Fluorescence,0.0720,0.0678,0.0746,0.0526,0.0986,-0.00369,5.10541,0.01049,0.01049,0.00729,NaN,0.00205,0.00027,0.358,2,1,2004-04-21,2004-04-25,-6.042,-5.875,-6.042,-5.875,0
2004-05-03,8.012,235.033,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1349,0.1513,0.1781,0.1417,0.1910,-0.00182,3.36989,0.00711,0.00711,0.00577,NaN,0.00211,0.00026,0.558,2,1,2004-05-01,2004-05-05,7.958,8.125,7.958,8.125,1
2004-05-03,6.997,235.076,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1435,0.1172,0.1314,0.1063,0.1447,-0.00236,4.05067,0.00783,0.00783,0.00599,NaN,0.00193,0.00022,0.558,2,1,2004-05-01,2004-05-05,6.875,7.042,6.875,7.042,1
2004-05-03,6.000,235.088,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1435,0.1246,0.1416,0.1151,0.1546,-0.00221,3.88148,0.00757,0.00757,0.00588,NaN,0.00195,0.00024,0.558,2,1,2004-05-01,2004-05-05,5.958,6.125,5.958,6.125,0
2004-05-04,1.999,234.969,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2060,0.1967,0.2315,0.2011,0.2328,-0.00116,2.94830,0.00550,0.00550,0.00489,NaN,0.00187,0.00017,0.558,2,1,2004-05-02,2004-05-06,1.875,2.042,1.875,2.042,1
2004-05-04,2.990,235.013,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1839,0.1566,0.1859,0.1491,0.1973,-0.00173,3.29667,0.00693,0.00693,0.00573,NaN,0.00210,0.00025,0.558,2,1,2004-05-02,2004-05-06,2.875,3.042,2.875,3.042,0
2004-05-04,2.516,234.985,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1729,0.1587,0.1933,0.1523,0.2054,-0.00169,3.20815,0.00698,0.00698,0.00583,NaN,0.00217,0.00027,0.558,2,1,2004-05-02,2004-05-06,2.458,2.625,2.458,2.625,0
2004-05-04,5.104,235.126,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1410,0.1591,0.1885,0.1530,0.1987,-0.00168,3.28103,0.00673,0.00673,0.00543,NaN,0.00205,0.00027,0.558,2,1,2004-05-02,2004-05-06,5.042,5.208,5.042,5.208,0
2004-05-05,1.503,235.095,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2158,0.2166,0.2556,0.2301,0.2556,-0.00091,2.76920,0.00479,0.00479,0.00439,NaN,0.00173,0.00016,0.558,2,1,2004-05-03,2004-05-07,1.458,1.625,1.458,1.625,0
2004-05-05,1.005,235.256,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2636,0.2358,0.2769,0.2499,0.2769,-0.00075,2.62661,0.00439,0.00439,0.00408,NaN,0.00167,0.00016,0.558,2,1,2004-05-03,2004-05-07,0.958,1.125,0.958,1.125,1
2004-05-07,-2.004,235.102,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1692,0.1085,0.1320,0.0947,0.1588,-0.00258,3.81255,0.00899,0.00899,0.00669,NaN,0.00236,0.00027,0.558,2,1,2004-05-05,2004-05-09,-2.125,-1.958,-2.125,-1.958,1
2004-05-07,-1.415,235.279,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1655,0.1377,0.1507,0.1292,0.1591,-0.00200,3.80843,0.00704,0.00704,0.00555,NaN,0.00185,0.00015,0.558,2,1,2004-05-05,2004-05-09,-1.458,-1.292,-1.458,-1.292,1
2004-05-07,-0.978,235.424,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1520,0.1301,0.1492,0.1211,0.1622,-0.00212,3.76028,0.00750,0.00750,0.00579,NaN,0.00199,0.00021,0.558,2,1,2004-05-05,2004-05-09,-1.042,-0.875,-1.042,-0.875,1
2004-05-08,-3.973,235.080,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2109,0.1662,0.1870,0.1619,0.1931,-0.00157,3.34585,0.00630,0.00630,0.00520,NaN,0.00188,0.00017,0.558,2,1,2004-05-06,2004-05-10,-4.042,-3.875,-4.042,-3.875,0
2004-05-08,-2.985,235.087,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1447,0.1349,0.1465,0.1266,0.1542,-0.00203,3.88698,0.00706,0.00706,0.00553,NaN,0.00182,0.00015,0.558,2,1,2004-05-06,2004-05-10,-3.042,-2.875,-3.042,-2.875,0
2004-05-08,-2.484,235.097,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1435,0.1337,0.1390,0.1259,0.1432,-0.00205,4.07799,0.00684,0.00684,0.00537,NaN,0.00168,0.00013,0.558,2,1,2004-05-06,2004-05-10,-2.542,-2.375,-2.542,-2.375,0
2004-05-09,-4.962,235.054,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1851,0.1393,0.1479,0.1314,0.1536,-0.00196,3.89684,0.00678,0.00678,0.00535,NaN,0.00174,0.00015,0.558,2,1,2004-05-07,2004-05-11,-5.042,-4.875,-5.042,-4.875,1
2004-05-10,-5.988,235.053,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1643,0.1482,0.1667,0.1433,0.1744,-0.00180,3.58250,0.00671,0.00671,0.00538,NaN,0.00187,0.00017,0.558,2,1,2004-05-08,2004-05-12,-6.042,-5.875,-6.042,-5.875,1
2004-05-10,-7.987,235.001,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1802,0.1482,0.1624,0.1483,0.1665,-0.00174,3.69543,0.00631,0.00631,0.00509,NaN,0.00171,0.00014,0.558,2,1,2004-05-08,2004-05-12,-8.042,-7.875,-8.042,-7.875,1
2004-05-10,-6.993,235.024,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1459,0.1416,0.1531,0.1345,0.1596,-0.00192,3.80019,0.00679,0.00679,0.00541,NaN,0.00179,0.00015,0.558,2,1,2004-05-08,2004-05-12,-7.042,-6.875,-7.042,-6.875,0
2004-05-19,-4.985,220.068,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1594,0.1431,0.1621,0.1363,0.1716,-0.00190,3.62155,0.00696,0.00696,0.00565,NaN,0.00192,0.00019,0.558,2,1,2004-05-17,2004-05-21,-5.042,-4.875,-5.042,-4.875,1
2004-05-19,-5.987,220.067,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1717,0.1246,0.1492,0.1109,0.1711,-0.00228,3.62935,0.00834,0.00834,0.00661,NaN,0.00230,0.00025,0.558,2,1,2004-05-17,2004-05-21,-6.042,-5.875,-6.042,-5.875,1
2004-05-19,-6.996,220.067,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1582,0.1395,0.1573,0.1320,0.1672,-0.00196,3.68528,0.00705,0.00705,0.00564,NaN,0.00191,0.00020,0.558,2,1,2004-05-17,2004-05-21,-7.042,-6.875,-7.042,-6.875,0
2004-05-20,-3.995,220.060,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1447,0.1429,0.1636,0.1363,0.1738,-0.00190,3.59133,0.00701,0.00701,0.00561,NaN,0.00195,0.00020,0.558,2,1,2004-05-18,2004-05-22,-4.042,-3.875,-4.042,-3.875,0
2004-05-20,-2.502,220.057,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1900,0.1480,0.1700,0.1431,0.1791,-0.00180,3.51949,0.00683,0.00683,0.00552,NaN,0.00194,0.00019,0.558,2,1,2004-05-18,2004-05-22,-2.625,-2.458,-2.625,-2.458,1
2004-05-21,-0.494,220.092,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2624,0.1972,0.2306,0.1960,0.2329,-0.00121,2.94686,0.00565,0.00565,0.00490,NaN,0.00192,0.00022,0.558,2,1,2004-05-19,2004-05-23,-0.542,-0.375,-0.542,-0.375,1
2004-05-21,-1.497,220.105,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1913,0.1433,0.1603,0.1376,0.1685,-0.00188,3.66707,0.00680,0.00680,0.00547,NaN,0.00185,0.00020,0.558,2,1,2004-05-19,2004-05-23,-1.542,-1.375,-1.542,-1.375,0
2004-05-21,-0.999,220.107,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1533,0.1566,0.1776,0.1554,0.1837,-0.00165,3.46048,0.00630,0.00630,0.00523,NaN,0.00182,0.00020,0.558,2,1,2004-05-19,2004-05-23,-1.042,-0.875,-1.042,-0.875,1
2004-05-21,-2.003,220.083,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2256,0.1609,0.1850,0.1594,0.1915,-0.00160,3.36424,0.00636,0.00636,0.00527,NaN,0.00189,0.00018,0.558,2,1,2004-05-19,2004-05-23,-2.125,-1.958,-2.125,-1.958,1
2004-05-22,0.054,220.155,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1422,0.1966,0.2319,0.1928,0.2351,-0.00124,2.92826,0.00590,0.00590,0.00515,NaN,0.00201,0.00021,0.558,2,1,2004-05-20,2004-05-24,-0.042,0.125,-0.042,0.125,1
2004-05-22,1.501,220.109,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1275,0.1434,0.1442,0.1358,0.1463,-0.00190,4.02331,0.00643,0.00643,0.00523,NaN,0.00160,0.00012,0.558,2,1,2004-05-20,2004-05-24,1.458,1.625,1.458,1.625,1
2004-05-22,1.002,220.106,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1569,0.1649,0.1885,0.1604,0.1956,-0.00159,3.31684,0.00638,0.00638,0.00529,NaN,0.00192,0.00020,0.558,2,1,2004-05-20,2004-05-24,0.958,1.125,0.958,1.125,1
2004-05-22,0.507,220.134,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1177,0.1680,0.1951,0.1655,0.2017,-0.00153,3.24848,0.00629,0.00629,0.00531,NaN,0.00194,0.00021,0.558,2,1,2004-05-20,2004-05-24,0.458,0.625,0.458,0.625,0
2004-05-23,2.504,220.004,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2415,0.3097,0.3578,0.2764,0.3578,-0.00056,2.23236,0.00511,0.00511,0.00464,NaN,0.00229,0.00025,0.558,2,1,2004-05-21,2004-05-25,2.458,2.625,2.458,2.625,1
2004-05-23,4.006,220.046,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2673,0.2113,0.2518,0.1935,0.2562,-0.00124,2.76465,0.00642,0.00642,0.00548,NaN,0.00232,0.00026,0.558,2,1,2004-05-21,2004-05-25,3.958,4.125,3.958,4.125,0
2004-05-23,3.002,220.158,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2146,0.2540,0.2969,0.2450,0.2969,-0.00079,2.50974,0.00508,0.00508,0.00455,NaN,0.00202,0.00020,0.558,2,1,2004-05-21,2004-05-25,2.958,3.125,2.958,3.125,0
2004-05-23,2.007,219.970,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1618,0.1693,0.1907,0.1616,0.1978,-0.00157,3.29174,0.00636,0.00636,0.00529,NaN,0.00193,0.00021,0.558,2,1,2004-05-21,2004-05-25,1.958,2.125,1.958,2.125,0
